fic,costat,datafmt,indfmt,consol,gvkey,datadate,conm,city,naics,sic,at,capx,dpact,ppegt,ppent,sale
KOR,A,HIST_STD,INDL,C,314564,2016-12-31,ECOGLOW CO LTD,Paju-Si,325620,2844,58877.1480,1335.3670,12045.9240,40154.1820,28108.2580,38353.4350
KOR,A,HIST_STD,INDL,C,314564,2017-12-31,ECOGLOW CO LTD,Paju-Si,325620,2844,50212.5550,2055.3330,14785.0540,40523.7600,25738.7060,29874.4870
KOR,A,HIST_STD,INDL,C,314564,2018-12-31,ECOGLOW CO LTD,Paju-Si,325620,2844,57479.9510,1271.6620,11751.4890,35572.8370,23821.3480,31663.7460
KOR,A,HIST_STD,INDL,C,314564,2019-12-31,ECOGLOW CO LTD,Paju-Si,325620,2844,51689.2810,2131.3860,2019.6910,8319.4160,6299.7250,20974.3330
KOR,A,HIST_STD,INDL,C,314564,2020-12-31,ECOGLOW CO LTD,Paju-Si,325620,2844,18311.3890,8641.8640,2993.2620,8620.5130,5627.2510,26347.8570
KOR,A,HIST_STD,INDL,C,314564,2021-12-31,ECOGLOW CO LTD,Paju-Si,325620,2844,44703.6320,303.0350,2969.4440,8365.6410,5396.1970,27611.5730
KOR,A,HIST_STD,INDL,C,314564,2022-12-31,ECOGLOW CO LTD,Paju-Si,325620,2844,35329.3940,410.6870,5532.2460,9638.0410,4105.7950,21406.3390
KOR,A,HIST_STD,INDL,C,314564,2023-12-31,ECOGLOW CO LTD,Paju-Si,325620,2844,27253.4520,650.5320,5398.0320,9690.1230,4292.0910,13924.4480
KOR,A,HIST_STD,INDL,C,314847,2012-12-31,I SENS INC,Seoul,334510,3845,92046.1420,15493.9850,18546.8440,70581.9400,52035.0960,66549.4300
KOR,A,HIST_STD,INDL,C,314847,2013-12-31,I SENS INC,Seoul,334510,3845,141414.8810,28443.8770,,,75307.3960,82862.5900
KOR,A,HIST_STD,INDL,C,314847,2014-12-31,I SENS INC,Seoul,334510,3845,163510.0800,7906.4040,,,64658.1640,95608.0580
KOR,A,HIST_STD,INDL,C,314847,2015-12-31,I SENS INC,Seoul,334510,3845,179799.9930,13638.1690,,,72303.5850,101920.7030
KOR,A,HIST_STD,INDL,C,314847,2016-12-31,I SENS INC,Seoul,334510,3845,217575.3040,7648.9760,,,80629.1450,132468.1970
KOR,A,HIST_STD,INDL,C,314847,2017-12-31,I SENS INC,Seoul,334510,3845,234077.0060,23661.1550,48225.9110,146922.9700,98697.0590,156963.8010
KOR,A,HIST_STD,INDL,C,314847,2018-12-31,I SENS INC,Seoul,334510,3845,252048.1000,8815.2250,54388.2310,156456.0030,102067.7720,172996.5790
KOR,A,HIST_STD,INDL,C,314847,2019-12-31,I SENS INC,Seoul,334510,3845,270042.3380,6925.7890,61020.6510,163035.2130,102014.5620,189844.2570
KOR,A,HIST_STD,INDL,C,314847,2020-12-31,I SENS INC,Seoul,334510,3845,307030.2290,7638.7990,64967.4970,169142.4000,104174.9030,203707.6410
KOR,A,HIST_STD,INDL,C,314847,2021-12-31,I SENS INC,Seoul,334510,3845,429179.6730,47629.5340,71128.0770,242215.5300,171087.4530,232934.7910
KOR,A,HIST_STD,INDL,C,314847,2022-12-31,I SENS INC,Seoul,334510,3845,449570.1800,21986.0680,76858.7820,254456.9870,177598.2050,264837.1310
KOR,A,HIST_STD,INDL,C,314847,2023-12-31,I SENS INC,Seoul,334510,3845,498816.2620,42084.6600,85648.9010,285613.3420,199964.4410,265120.2600
KOR,A,HIST_STD,INDL,C,314883,2012-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,289890.6910,11195.5340,28545.5990,88979.3520,60433.7530,508945.9470
KOR,A,HIST_STD,INDL,C,314883,2013-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,267497.3520,14113.5520,35910.4850,78027.2970,42116.8120,256098.9080
KOR,A,HIST_STD,INDL,C,314883,2014-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,230118.4010,5661.0860,39254.4920,66937.7540,27683.2620,197496.4560
KOR,A,HIST_STD,INDL,C,314883,2015-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,195976.6950,2645.4910,49582.7690,68320.5200,18737.7510,189509.6270
KOR,A,HIST_STD,INDL,C,314883,2016-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,178847.9370,2398.0320,54653.7340,66144.1940,11490.4600,147083.6790
KOR,A,HIST_STD,INDL,C,314883,2017-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,128015.1950,2113.1050,54270.5420,62780.3190,8509.7770,158647.5960
KOR,A,HIST_STD,INDL,C,314883,2018-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,122849.2810,558.6660,53475.4300,59018.2380,5542.8080,142862.2340
KOR,A,HIST_STD,INDL,C,314883,2019-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,98003.9250,702.9910,55826.0040,58937.3540,3111.3500,133202.8160
KOR,A,HIST_STD,INDL,C,314883,2020-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,109835.5560,649.7370,55984.9610,57787.1580,1802.1970,122306.3500
KOR,A,HIST_STD,INDL,C,314883,2021-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,123172.4040,2281.3720,113199.0730,125992.4840,12793.4110,155736.7830
KOR,A,HIST_STD,INDL,C,314883,2022-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,108835.1890,1619.4040,119218.7150,129019.8830,9801.1680,136162.0930
KOR,A,HIST_STD,INDL,C,314883,2023-12-31,WOOREE E&L CO LTD,Ansan-si,334413,3674,120550.9490,3066.8740,117868.1680,127605.1080,9736.9400,141964.3840
KOR,I,HIST_STD,INDL,C,314893,2013-12-31,FORTIS INC (KOREA),Seongnam-si,519130,7370,28481.6990,418.6090,2145.1440,10420.4510,8275.3070,16492.4800
KOR,I,HIST_STD,INDL,C,314893,2014-12-31,FORTIS INC (KOREA),Seongnam-si,519130,7370,35400.4390,214.9450,2616.1020,10682.1030,8066.0010,12123.5500
KOR,I,HIST_STD,INDL,C,314893,2015-12-31,FORTIS INC (KOREA),Seongnam-si,519130,7370,32832.0380,103.8620,950.1090,9720.3520,8770.2430,53708.3660
KOR,I,HIST_STD,INDL,C,314893,2016-12-31,FORTIS INC (KOREA),Seongnam-si,519130,7370,28784.7850,214.0230,1093.3590,8650.1170,7556.7580,50063.6400
KOR,I,HIST_STD,INDL,C,314893,2017-12-31,FORTIS INC (KOREA),Seongnam-si,519130,7370,35626.9950,134.4970,701.4700,903.5590,202.0890,46442.2990
KOR,I,HIST_STD,INDL,C,314893,2018-12-31,FORTIS INC (KOREA),Seongnam-si,519130,7370,77208.3830,2469.3640,866.4250,3321.0180,2454.5930,25153.8210
KOR,I,HIST_STD,INDL,C,314893,2019-12-31,FORTIS INC (KOREA),Seongnam-si,519130,7370,72600.8260,10.7030,737.8380,832.6020,94.7640,38570.3590
KOR,I,HIST_STD,INDL,C,314893,2020-12-31,FORTIS INC (KOREA),Seongnam-si,519130,7370,91925.5630,,,,144.2690,1511.0000
KOR,A,HIST_STD,INDL,C,314894,2019-12-31,HANSOL IONES CO LTD,Anseong-si,334413,3674,190318.3420,2706.6920,37741.3600,146215.5870,108474.2270,122297.4320
KOR,A,HIST_STD,INDL,C,314894,2020-12-31,HANSOL IONES CO LTD,Anseong-si,334413,3674,166418.5310,6091.5060,43458.4510,133359.7880,89901.3370,146265.0460
KOR,A,HIST_STD,INDL,C,314894,2021-12-31,HANSOL IONES CO LTD,Anseong-si,334413,3674,179264.6860,11173.3210,49949.9850,142258.7040,92308.7190,163667.4010
KOR,A,HIST_STD,INDL,C,314894,2022-12-31,HANSOL IONES CO LTD,Anseong-si,334413,3674,227367.3890,13456.2810,53989.4980,153354.9990,99365.5010,163912.3650
KOR,A,HIST_STD,INDL,C,314894,2023-12-31,HANSOL IONES CO LTD,Anseong-si,334413,3674,220898.0350,25349.4160,58027.4940,176314.0170,118286.5230,123932.7280
KOR,I,HIST_STD,INDL,C,314944,2014-12-31,GLOBAL DISPLAY CO LTD,Cheongju,3344,3670,160298.5710,14011.3880,45752.1010,145272.9600,99520.8590,73128.8560
KOR,I,HIST_STD,INDL,C,314944,2015-12-31,GLOBAL DISPLAY CO LTD,Cheongju,3344,3670,138654.7030,7617.6540,65442.1750,147199.8090,81757.6340,48588.1380
KOR,I,HIST_STD,INDL,C,314944,2016-12-31,GLOBAL DISPLAY CO LTD,Cheongju,3344,3670,124796.2010,7586.8170,74078.7330,135443.2500,61364.5170,32216.0620
KOR,I,HIST_STD,INDL,C,314944,2017-12-31,GLOBAL DISPLAY CO LTD,Cheongju,3344,3670,101998.5430,116.8240,81289.1630,111958.7980,30669.6350,12697.9860
KOR,A,HIST_STD,INDL,C,314975,2012-12-31,ZERO TO SEVEN INC,Seoul,315,2300,83298.4340,1069.8340,3408.9840,5543.0700,2134.0860,247206.9630
KOR,A,HIST_STD,INDL,C,314975,2013-12-31,ZERO TO SEVEN INC,Seoul,315,2300,97979.7080,1636.8160,4428.6430,7008.4040,2579.7610,240089.0750
KOR,A,HIST_STD,INDL,C,314975,2014-12-31,ZERO TO SEVEN INC,Seoul,315,2300,109615.2930,2091.8860,5961.7510,9251.2400,3289.4890,244579.3270
KOR,A,HIST_STD,INDL,C,314975,2015-12-31,ZERO TO SEVEN INC,Seoul,315,2300,125588.9180,3727.0870,6511.6110,13370.0430,6858.4320,270632.7730
KOR,A,HIST_STD,INDL,C,314975,2016-12-31,ZERO TO SEVEN INC,Seoul,315,2300,125201.7150,1091.6930,8175.2400,13877.2030,5701.9630,229773.0790
KOR,A,HIST_STD,INDL,C,314975,2017-12-31,ZERO TO SEVEN INC,Seoul,315,2300,92358.3970,777.6830,9831.5200,14095.8030,4264.2830,184324.4340
KOR,A,HIST_STD,INDL,C,314975,2018-12-31,ZERO TO SEVEN INC,Seoul,315,2300,134940.2610,692.3660,10989.8120,30265.9330,19276.1210,175282.2280
KOR,A,HIST_STD,INDL,C,314975,2019-12-31,ZERO TO SEVEN INC,Seoul,315,2300,127737.8170,6821.7730,4824.1150,29643.8110,24819.6960,213550.3820
KOR,A,HIST_STD,INDL,C,314975,2020-12-31,ZERO TO SEVEN INC,Seoul,315,2300,111072.1430,3123.1110,6445.9550,32435.9790,25990.0240,141000.7450
KOR,A,HIST_STD,INDL,C,314975,2021-12-31,ZERO TO SEVEN INC,Seoul,315,2300,97976.5510,599.2030,7346.4790,32219.5840,24873.1050,111951.9490
KOR,A,HIST_STD,INDL,C,314975,2022-12-31,ZERO TO SEVEN INC,Seoul,315,2300,99389.9720,1073.9370,7096.3180,31236.6920,24140.3740,90391.4510
KOR,A,HIST_STD,INDL,C,314975,2023-12-31,ZERO TO SEVEN INC,Seoul,315,2300,89418.2450,1205.5690,8907.8930,32433.5110,23525.6180,69412.9900
KOR,A,HIST_STD,INDL,C,314984,2013-12-31,DONG A ST CO LTD,Seoul,325412,2834,931718.2740,32167.3300,137180.5450,582198.5950,445018.0500,500967.4840
KOR,A,HIST_STD,INDL,C,314984,2014-12-31,DONG A ST CO LTD,Seoul,325412,2834,1081858.2430,29556.5800,157073.1840,618163.7050,461090.5210,578640.1160
KOR,A,HIST_STD,INDL,C,314984,2015-12-31,DONG A ST CO LTD,Seoul,325412,2834,1063538.9230,28276.0390,153312.0950,564836.9790,411524.8840,580996.6400
KOR,A,HIST_STD,INDL,C,314984,2016-12-31,DONG A ST CO LTD,Seoul,325412,2834,1066616.6860,20630.6850,161103.8960,527312.7880,366208.8920,560535.3980
KOR,A,HIST_STD,INDL,C,314984,2017-12-31,DONG A ST CO LTD,Seoul,325412,2834,899719.3810,10728.5070,174973.8870,510749.1860,335775.2990,555026.7810
KOR,A,HIST_STD,INDL,C,314984,2018-12-31,DONG A ST CO LTD,Seoul,325412,2834,948673.0110,7736.8460,189831.4010,515933.4120,326102.0110,567433.7610
KOR,A,HIST_STD,INDL,C,314984,2019-12-31,DONG A ST CO LTD,Seoul,325412,2834,1008775.7460,12731.7290,202564.9730,522034.5840,319469.6110,612310.6020
KOR,A,HIST_STD,INDL,C,314984,2020-12-31,DONG A ST CO LTD,Seoul,325412,2834,980667.4240,37038.7870,215542.6070,565856.7540,350314.1470,586728.1270
KOR,A,HIST_STD,INDL,C,314984,2021-12-31,DONG A ST CO LTD,Seoul,325412,2834,1115985.5270,61111.5820,228440.4300,643243.9060,414803.4760,593227.9160
KOR,A,HIST_STD,INDL,C,314984,2022-12-31,DONG A ST CO LTD,Seoul,325412,2834,1157724.9340,44188.0160,238254.2650,675831.9510,437577.6860,635392.6830
KOR,A,HIST_STD,INDL,C,314984,2023-12-31,DONG A ST CO LTD,Seoul,325412,2834,1264420.5880,27033.5200,252727.3430,706769.0370,454041.6940,663980.3680
KOR,A,HIST_STD,INDL,C,315022,2012-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,38847.8310,3859.4930,5934.6220,15332.9490,9398.3270,23367.8160
KOR,A,HIST_STD,INDL,C,315022,2013-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,60227.5700,3239.4970,7919.4870,18362.9540,10443.4670,28262.5830
KOR,A,HIST_STD,INDL,C,315022,2014-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,70512.5560,5281.9730,10066.7750,23740.7490,13673.9740,26582.7780
KOR,A,HIST_STD,INDL,C,315022,2015-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,71517.8890,5419.1490,12952.4520,27808.5720,14856.1200,30346.6480
KOR,A,HIST_STD,INDL,C,315022,2016-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,97043.5660,7657.8000,16225.7820,36215.6220,19989.8400,35974.0580
KOR,A,HIST_STD,INDL,C,315022,2017-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,100577.8070,14475.2060,19712.5200,50863.1820,31150.6620,37848.8630
KOR,A,HIST_STD,INDL,C,315022,2018-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,64259.9050,3951.4590,16269.0430,31261.5480,14992.5050,33405.7710
KOR,A,HIST_STD,INDL,C,315022,2019-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,62778.5270,3296.4060,26088.0230,39982.9650,13894.9420,40189.1650
KOR,A,HIST_STD,INDL,C,315022,2020-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,96144.9720,6395.5540,28489.5560,46360.2510,17870.6950,40496.1020
KOR,A,HIST_STD,INDL,C,315022,2021-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,118903.1260,8386.9860,33681.3210,56903.3010,23221.9800,44629.7000
KOR,A,HIST_STD,INDL,C,315022,2022-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,171816.9070,6153.4640,37300.8730,74488.1860,37187.3130,63908.9780
KOR,A,HIST_STD,INDL,C,315022,2023-12-31,CORENTEC CO LTD,Cheonan-si,339112,3841,187127.5640,10490.5200,40399.9040,85056.2720,44656.3680,92046.0410
KOR,I,HIST_STD,INDL,C,315138,2015-12-31,CHARMZONE GLOBAL CO LTD,Hwaseong-si,333242,3559,22867.0630,763.4620,946.3410,6662.5450,5716.2040,6963.7320
KOR,I,HIST_STD,INDL,C,315138,2016-12-31,CHARMZONE GLOBAL CO LTD,Hwaseong-si,333242,3559,35371.6760,516.3800,1168.3430,7050.6140,5882.2710,5153.3110
KOR,I,HIST_STD,INDL,C,315138,2017-12-31,CHARMZONE GLOBAL CO LTD,Hwaseong-si,333242,3559,32357.1300,2.9520,1383.5870,6979.6260,5596.0390,13466.5070
KOR,I,HIST_STD,INDL,C,315138,2018-12-31,CHARMZONE GLOBAL CO LTD,Hwaseong-si,333242,3559,44183.4940,281.6100,1542.8230,6850.0490,5307.2260,4861.4210
KOR,I,HIST_STD,INDL,C,315138,2019-12-31,CHARMZONE GLOBAL CO LTD,Hwaseong-si,333242,3559,74414.6020,3.9300,2486.4180,8937.1130,6450.6950,10075.0860
KOR,I,HIST_STD,INDL,C,315138,2020-12-31,CHARMZONE GLOBAL CO LTD,Hwaseong-si,333242,3559,22983.4030,,2228.9600,7700.7090,5471.7490,1223.9770
KOR,I,HIST_STD,INDL,C,315138,2021-12-31,CHARMZONE GLOBAL CO LTD,Hwaseong-si,333242,3559,29955.7590,1.1880,407.6350,811.7430,404.1080,3499.1890
KOR,A,HIST_STD,INDL,C,315309,2015-12-31,LIGACHEM BIOSCIENCES INC,Daejeon,325414,2836,68440.3640,365.0060,4817.9070,8309.3200,3491.4130,1788.4750
KOR,A,HIST_STD,INDL,C,315309,2016-12-31,LIGACHEM BIOSCIENCES INC,Daejeon,325414,2836,89550.6090,4242.3420,4565.9890,11432.4600,6866.4710,16655.4920
KOR,A,HIST_STD,INDL,C,315309,2017-12-31,LIGACHEM BIOSCIENCES INC,Daejeon,325414,2836,82238.4420,2198.6600,5738.5140,13584.3170,7845.8030,22056.5580
KOR,A,HIST_STD,INDL,C,315309,2018-12-31,LIGACHEM BIOSCIENCES INC,Daejeon,325414,2836,121686.2840,3756.6450,6870.2210,17144.8810,10274.6600,25240.3020
KOR,A,HIST_STD,INDL,C,315309,2019-12-31,LIGACHEM BIOSCIENCES INC,Daejeon,325414,2836,141477.4530,3370.4040,9180.2580,21324.1500,12143.8920,57500.1390
KOR,A,HIST_STD,INDL,C,315309,2022-12-31,LIGACHEM BIOSCIENCES INC,Daejeon,325414,2836,252530.4500,4164.3230,7509.9120,34001.9340,26492.0220,33412.0430
KOR,A,HIST_STD,INDL,C,315309,2023-12-31,LIGACHEM BIOSCIENCES INC,Daejeon,325414,2836,189502.1790,1319.4880,9722.4040,35146.7270,25424.3230,34145.6400
KOR,A,HIST_STD,INDL,C,315330,2013-12-31,DSR CORP,Busan,332618,3490,168022.2160,7778.7160,41059.3850,94272.5610,53213.1760,201149.2160
KOR,A,HIST_STD,INDL,C,315330,2014-12-31,DSR CORP,Busan,332618,3490,183845.6140,7255.7600,45308.1320,101713.2740,56405.1420,219767.0960
KOR,A,HIST_STD,INDL,C,315330,2015-12-31,DSR CORP,Busan,332618,3490,177279.7180,6775.9210,49667.4160,107531.2970,57863.8810,214768.2910
KOR,A,HIST_STD,INDL,C,315330,2016-12-31,DSR CORP,Busan,332618,3490,195724.1310,6395.9630,53730.7010,113244.1150,59513.4140,201060.0630
KOR,A,HIST_STD,INDL,C,315330,2017-12-31,DSR CORP,Busan,332618,3490,228277.2390,31551.0600,56411.9060,141805.0840,85393.1780,226371.5770
KOR,A,HIST_STD,INDL,C,315330,2018-12-31,DSR CORP,Busan,332618,3490,225031.2930,11206.0510,63018.6240,149947.4210,86928.7970,236022.3750
KOR,A,HIST_STD,INDL,C,315330,2019-12-31,DSR CORP,Busan,332618,3490,240410.4070,8489.9630,70438.4960,158912.3720,88473.8760,236324.1230
KOR,A,HIST_STD,INDL,C,315330,2020-12-31,DSR CORP,Busan,332618,3490,252937.4470,8840.8190,75164.3300,162793.7570,87629.4270,230979.8540
KOR,A,HIST_STD,INDL,C,315330,2021-12-31,DSR CORP,Busan,332618,3490,302598.6310,8209.9630,87292.7770,181728.2090,94435.4320,272417.6520
KOR,A,HIST_STD,INDL,C,315330,2022-12-31,DSR CORP,Busan,332618,3490,364710.3870,76130.4350,95045.9110,204367.4340,109321.5230,367456.8360
KOR,A,HIST_STD,INDL,C,315330,2023-12-31,DSR CORP,Busan,332618,3490,343481.0150,4706.7350,104259.7240,207917.1100,103657.3860,291095.0870
KOR,A,HIST_STD,INDL,C,315703,2013-12-31,HANJIN KAL CORP,Seoul,721110,7011,1425205.7370,53444.3500,133998.2260,643912.1480,509913.9220,241375.2900
KOR,A,HIST_STD,INDL,C,315703,2014-12-31,HANJIN KAL CORP,Seoul,721110,7011,2416821.4440,103916.9650,149205.5940,754239.9490,605034.3550,624969.7490
KOR,A,HIST_STD,INDL,C,315703,2015-12-31,HANJIN KAL CORP,Seoul,721110,7011,2315048.9390,7162.1140,171826.7370,752557.6920,580730.9550,722309.2320
KOR,A,HIST_STD,INDL,C,315703,2016-12-31,HANJIN KAL CORP,Seoul,721110,7011,2062032.0360,4944.9910,198895.2260,795857.5540,596962.3280,991024.3690
KOR,A,HIST_STD,INDL,C,315703,2017-12-31,HANJIN KAL CORP,Seoul,721110,7011,2775783.7600,16918.5970,230887.1740,823384.6390,592497.4650,1149657.2550
KOR,A,HIST_STD,INDL,C,315703,2018-12-31,HANJIN KAL CORP,Seoul,721110,7011,2850066.7430,7145.9320,267888.1400,908371.4220,640483.2820,1304892.5150
KOR,A,HIST_STD,INDL,C,315703,2019-12-31,HANJIN KAL CORP,Seoul,721110,7011,2693659.1910,2805.6060,230946.2710,825403.3370,594457.0660,1203497.7170
KOR,A,HIST_STD,INDL,C,315703,2020-12-31,HANJIN KAL CORP,Seoul,721110,7011,3488569.2530,1205.5620,238972.8500,783194.5160,544221.6660,408827.1460
KOR,A,HIST_STD,INDL,C,315703,2021-12-31,HANJIN KAL CORP,Seoul,721110,7011,3754742.1830,2583.4860,216308.1980,729724.3850,513416.1870,395278.0130
KOR,A,HIST_STD,INDL,C,315703,2022-12-31,HANJIN KAL CORP,Seoul,721110,7011,3915077.6210,5183.6460,223172.6450,745129.1480,521956.5030,200336.0820
KOR,A,HIST_STD,INDL,C,315703,2023-12-31,HANJIN KAL CORP,Seoul,721110,7011,3784921.8940,1503.9690,281875.5750,835433.4570,553557.8820,275726.8180
KOR,A,HIST_STD,INDL,C,315761,2016-12-31,KT NASMEDIA CO LTD,Seoul,5418,7310,263925.0220,109.8280,3143.9470,15212.5720,12068.6250,69943.0090
KOR,A,HIST_STD,INDL,C,315761,2017-12-31,KT NASMEDIA CO LTD,Seoul,5418,7310,315966.9800,686.3720,3808.2350,15542.8980,11734.6630,120275.3910
KOR,A,HIST_STD,INDL,C,315761,2018-12-31,KT NASMEDIA CO LTD,Seoul,5418,7310,303112.4200,1270.0210,4815.8470,16770.2800,11954.4330,106607.0300
KOR,A,HIST_STD,INDL,C,315761,2019-12-31,KT NASMEDIA CO LTD,Seoul,5418,7310,356236.0260,627.8800,5223.4490,16387.9540,11164.5050,117006.8380
KOR,A,HIST_STD,INDL,C,315761,2020-12-31,KT NASMEDIA CO LTD,Seoul,5418,7310,422038.8640,1524.1620,5959.0110,17611.7840,11652.7730,111641.0770
KOR,A,HIST_STD,INDL,C,315761,2021-12-31,KT NASMEDIA CO LTD,Seoul,5418,7310,490393.9100,2798.1720,7386.3810,20295.6760,12909.2950,124160.7130
KOR,A,HIST_STD,INDL,C,315761,2022-12-31,KT NASMEDIA CO LTD,Seoul,5418,7310,518025.0810,2778.5930,8843.8480,23539.1700,14695.3220,152393.5420
KOR,A,HIST_STD,INDL,C,315761,2023-12-31,KT NASMEDIA CO LTD,Seoul,5418,7310,513311.4160,826.0320,10861.0100,24053.4250,13192.4150,146769.1400
KOR,A,HIST_STD,FS,C,315784,2013-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,16186103.0000,,67154.0000,600139.0000,532985.0000,
KOR,A,HIST_STD,FS,C,315784,2014-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,35507408.0000,,153502.0000,1007178.0000,853676.0000,
KOR,A,HIST_STD,FS,C,315784,2015-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,39811176.0000,,395403.0000,1476055.0000,1080652.0000,
KOR,A,HIST_STD,FS,C,315784,2016-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,45798925.0000,,188371.0000,1558718.0000,1370347.0000,
KOR,A,HIST_STD,FS,C,315784,2017-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,47593660.0000,,205321.0000,1707979.0000,1502658.0000,
KOR,A,HIST_STD,FS,C,315784,2018-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,46779843.0000,,237191.0000,1962456.0000,1725265.0000,
KOR,A,HIST_STD,FS,C,315784,2019-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,47529564.0000,,319598.0000,2284639.0000,1965041.0000,
KOR,A,HIST_STD,FS,C,315784,2020-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,53375463.0000,,363462.0000,2477628.0000,2114166.0000,
KOR,A,HIST_STD,FS,C,315784,2021-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,56395637.0000,,400024.0000,2374456.0000,1974432.0000,
KOR,A,HIST_STD,FS,C,315784,2022-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,59828165.0000,,440854.0000,2187030.0000,1746176.0000,
KOR,A,HIST_STD,FS,C,315784,2023-12-31,JB FINANCIAL GROUP CO LTD,Jeonju-si,522110,6020,63403970.0000,,476829.0000,2212458.0000,1735629.0000,
KOR,A,HIST_STD,INDL,C,315847,2013-12-31,KG ECO SOLUTION CO LTD,Miryang-si,3312,3310,174407.6300,7022.6450,92198.1000,205430.9160,113232.8160,100809.9080
KOR,A,HIST_STD,INDL,C,315847,2014-12-31,KG ECO SOLUTION CO LTD,Miryang-si,3312,3310,169514.8460,4781.9220,100092.2150,209521.8530,109429.6380,105683.0280
KOR,A,HIST_STD,INDL,C,315847,2018-12-31,KG ECO SOLUTION CO LTD,Miryang-si,3312,3310,226025.0590,6452.5810,123369.9120,223364.6640,99994.7520,123739.7730
KOR,A,HIST_STD,INDL,C,315847,2020-12-31,KG ECO SOLUTION CO LTD,Miryang-si,3312,3310,2558371.8750,19480.2030,1783628.6310,3318465.2780,1534836.6470,153866.9300
KOR,A,HIST_STD,INDL,C,315847,2021-12-31,KG ECO SOLUTION CO LTD,Miryang-si,3312,3310,3067463.3820,82665.8370,1821967.8820,3364118.4040,1542150.5220,3536889.8580
KOR,A,HIST_STD,INDL,C,315847,2022-12-31,KG ECO SOLUTION CO LTD,Miryang-si,3312,3310,5091878.9370,58824.8260,4056008.5280,6657968.1900,2601959.6620,4944241.2560
KOR,A,HIST_STD,INDL,C,315847,2023-12-31,KG ECO SOLUTION CO LTD,Miryang-si,3312,3310,5841149.7450,155103.7020,4109408.0970,6910798.1760,2801390.0790,7257169.6090
KOR,A,HIST_STD,INDL,C,315877,2013-12-31,PIOLINK INC,Seoul,3342,3576,42028.8090,541.6220,3137.1480,5504.1140,2366.9660,23096.3720
KOR,A,HIST_STD,INDL,C,315877,2014-12-31,PIOLINK INC,Seoul,3342,3576,38815.1800,1474.8620,3840.0900,6834.5100,2994.4200,23681.1240
KOR,A,HIST_STD,INDL,C,315877,2015-12-31,PIOLINK INC,Seoul,3342,3576,52775.2920,894.6560,2482.1130,5752.7180,3270.6050,22729.9350
KOR,A,HIST_STD,INDL,C,315877,2016-12-31,PIOLINK INC,Seoul,3342,3576,48046.0730,391.2080,3220.5420,6234.5690,3014.0270,35813.8420
KOR,A,HIST_STD,INDL,C,315877,2017-12-31,PIOLINK INC,Seoul,3342,3576,44732.3570,1451.5230,3421.3000,7401.5410,3980.2410,29431.8760
KOR,A,HIST_STD,INDL,C,315880,2013-12-31,GH ADVANCED MATERIALS INC,Gumi-si,313,2200,45509.7180,1080.7460,7877.6660,22369.7510,14492.0850,53114.7060
KOR,A,HIST_STD,INDL,C,315880,2014-12-31,GH ADVANCED MATERIALS INC,Gumi-si,313,2200,46220.4040,1295.9920,8956.8870,23494.3600,14537.4730,51506.1900
KOR,A,HIST_STD,INDL,C,315880,2015-12-31,GH ADVANCED MATERIALS INC,Gumi-si,313,2200,42919.9810,412.4090,10133.1630,23980.2720,13847.1090,56083.2360
KOR,A,HIST_STD,INDL,C,315880,2016-12-31,GH ADVANCED MATERIALS INC,Gumi-si,313,2200,47390.4870,2256.3170,11357.8050,26258.0350,14900.2300,55030.2680
